arm	pair	pas_id	gene_id	pvalue	qvalue	effect	effect_kind	dispersion	p_emp	n_null_ref	q_perm	nominal_hit	perm_hit	effect_floor_pass
A_fisher_reads	RS_vs_SPC	81210	ENSMUSG00000051113	3.5788930363240285e-10	2.1229342783649355e-09	-0.1305488697942479	delta_proportion		0.0009293680297397769	2151	0.005160958633235783	True	True	True
A_fisher_reads	RS_vs_SPC	176108	ENSMUSG00000030206	1.333752899970863e-09	7.735766819831004e-09	-0.0547399654898099	delta_proportion		0.0009293680297397769	2151	0.005160958633235783	True	True	False
A_fisher_reads	RS_vs_SPC	104291	ENSMUSG00000060743	5.514079696978314e-09	3.0620740444922124e-08	-0.051579918276576	delta_proportion		0.0009293680297397769	2151	0.005160958633235783	True	True	False
A_fisher_reads	RS_vs_SPC	104292	ENSMUSG00000060743	5.514079696978314e-09	3.0620740444922124e-08	0.051579918276576	delta_proportion		0.0009293680297397769	2151	0.005160958633235783	True	True	False
A_fisher_reads	RS_vs_SPC	55487	ENSMUSG00000027502	2.605465495137378e-08	1.3878091718997058e-07	-0.1124885316892362	delta_proportion		0.0013940520446096654	2151	0.007425460890675973	True	True	True
A_fisher_reads	RS_vs_SPC	55486	ENSMUSG00000027502	2.605465495137378e-08	1.3878091718997058e-07	0.1124885316892363	delta_proportion		0.0013940520446096654	2151	0.007425460890675973	True	True	True
A_fisher_reads	RS_vs_SPC	137284	ENSMUSG00000046173	2.885890657212666e-08	1.5064349230650117e-07	0.0966704091402351	delta_proportion		0.0023234200743494425	2151	0.011890443909905969	True	True	False
A_fisher_reads	RS_vs_SPC	100886	ENSMUSG00000026182	3.656958474549214e-08	1.8715022781516564e-07	0.0349741329520472	delta_proportion		0.0023234200743494425	2151	0.011890443909905969	True	True	False
A_fisher_reads	RS_vs_SPC	69336	ENSMUSG00000067367	2.50931056538819e-07	1.2594808799352262e-06	-0.021914436470582	delta_proportion		0.0032527881040892194	2151	0.015435958093950658	True	True	False
A_fisher_reads	RS_vs_SPC	141137	ENSMUSG00000036438	3.569102590030247e-07	1.7576146716941406e-06	-0.0569506264415942	delta_proportion		0.0032527881040892194	2151	0.015435958093950658	True	True	False
A_fisher_reads	RS_vs_SPC	163019	ENSMUSG00000048686	4.769008081044318e-07	2.3050205725047533e-06	-0.0440030296883158	delta_proportion		0.0032527881040892194	2151	0.015435958093950658	True	True	False
A_fisher_reads	RS_vs_SPC	156661	ENSMUSG00000074435	5.733274094918435e-07	2.720699161406748e-06	0.0510753408070413	delta_proportion		0.0032527881040892194	2151	0.015435958093950658	True	True	False
A_fisher_reads	RS_vs_SPC	132217	ENSMUSG00000063480	1.0102555483112698e-06	4.7085124662364535e-06	0.0825549907718374	delta_proportion		0.005111524163568773	2151	0.023823353690918744	True	True	False
A_fisher_reads	RS_vs_SPC	133822	ENSMUSG00000022501	2.9427751997450107e-06	1.3474812756727153e-05	0.0125494346618711	delta_proportion		0.006970260223048327	2151	0.03136617100371747	True	True	False
A_fisher_reads	RS_vs_SPC	133818	ENSMUSG00000038015	4.195043200696536e-06	1.887769440313441e-05	-0.0118191235415265	delta_proportion		0.006970260223048327	2151	0.03136617100371747	True	True	False
A_fisher_reads	RS_vs_SPC	158541	ENSMUSG00000090202	5.545335122409735e-06	2.4122207782482345e-05	0.1611383057871352	delta_proportion		0.007899628252788104	2151	0.03272703133297929	True	True	True
A_fisher_reads	RS_vs_SPC	158547	ENSMUSG00000090202	5.545335122409735e-06	2.4122207782482345e-05	-0.1611383057871352	delta_proportion		0.007899628252788104	2151	0.03272703133297929	True	True	True
A_fisher_reads	RS_vs_SPC	157400	ENSMUSG00000055891	6.15237631632422e-06	2.5899519654203573e-05	0.0924967494370976	delta_proportion		0.007899628252788104	2151	0.03272703133297929	True	True	False
A_fisher_reads	RS_vs_SPC	69332	ENSMUSG00000067367	6.14875602334029e-06	2.5899519654203573e-05	0.0150863069764738	delta_proportion		0.007899628252788104	2151	0.03272703133297929	True	True	False
A_fisher_reads	RS_vs_SPC	139598	ENSMUSG00000118471	6.884232801278926e-06	2.852039303386984e-05	0.0900285701617775	delta_proportion		0.007899628252788104	2151	0.03272703133297929	True	True	False
A_fisher_reads	RS_vs_SPC	133810	ENSMUSG00000043050	1.388643726163126e-05	5.663062695758998e-05	0.0155789453362071	delta_proportion		0.008828996282527882	2151	0.036005750464684017	True	True	False
A_fisher_reads	RS_vs_SPC	95469	ENSMUSG00000050089	2.5901298723051048e-05	0.000102427863132	-0.1034916261571786	delta_proportion		0.00929368029739777	2151	0.036752281176073	True	True	True
A_fisher_reads	RS_vs_SPC	95468	ENSMUSG00000050089	2.5901298723051048e-05	0.000102427863132	0.1034916261571786	delta_proportion		0.00929368029739777	2151	0.036752281176073	True	True	True
A_fisher_reads	RS_vs_SPC	100885	ENSMUSG00000026182	3.1951633440484066e-05	0.0001244683034024	0.0138537304527791	delta_proportion		0.011152416356877323	2151	0.04319651677954881	True	True	False
A_fisher_reads	RS_vs_SPC	5267	ENSMUSG00000042800	3.623866835964858e-05	0.000137076702056	0.0751503371196015	delta_proportion		0.012081784386617101	2151	0.04319651677954881	True	True	False
A_fisher_reads	RS_vs_SPC	5268	ENSMUSG00000042800	3.623866835964858e-05	0.000137076702056	-0.0751503371196015	delta_proportion		0.012081784386617101	2151	0.04319651677954881	True	True	False
A_fisher_reads	RS_vs_SPC	178062	ENSMUSG00000061099	3.7753730033070646e-05	0.0001387848385722	-0.0924549005293758	delta_proportion		0.012081784386617101	2151	0.04319651677954881	True	True	False
A_fisher_reads	RS_vs_SPC	178063	ENSMUSG00000061099	3.7753730033070646e-05	0.0001387848385722	0.0924549005293759	delta_proportion		0.012081784386617101	2151	0.04319651677954881	True	True	False
A_fisher_reads	RS_vs_SPC	33582	ENSMUSG00000049653	5.185993121404567e-05	0.0001854170143406	-0.0586463948787061	delta_proportion		0.012081784386617101	2151	0.04319651677954881	True	True	False
A_fisher_reads	RS_vs_SPC	33581	ENSMUSG00000049653	5.185993121404567e-05	0.0001854170143406	0.0586463948787062	delta_proportion		0.012081784386617101	2151	0.04319651677954881	True	True	False
A_fisher_reads	RS_vs_SPC	170275	ENSMUSG00000029433	9.059285966488796e-05	0.0003195234644937	-0.0273317257554747	delta_proportion		0.014405204460966542	2151	0.05080754546367929	True	False	False
A_fisher_reads	RS_vs_SPC	139599	ENSMUSG00000118471	0.0002788450156263	0.0009703806543796	0.0681908242948906	delta_proportion		0.02462825278810409	2151	0.08570631970260223	True	False	False
A_fisher_reads	RS_vs_SPC	138688	ENSMUSG00000024033	0.0003251971253947	0.0011167953911582	0.0175509086671248	delta_proportion		0.02695167286245353	2151	0.09255771864605752	True	False	False
A_fisher_reads	RS_vs_SPC	133039	ENSMUSG00000048077	0.0003582493935607	0.001214325866485	-0.0805388974770181	delta_proportion		0.029275092936802975	2151	0.0992311591753971	True	False	False
A_fisher_reads	RS_vs_SPC	64552	ENSMUSG00000078593	0.0004010612949062	0.0013250252907663	-0.0651824827006486	delta_proportion		0.032527881040892194	2151	0.1074655310338337	True	False	False
A_fisher_reads	RS_vs_SPC	64551	ENSMUSG00000078593	0.0004010612949062	0.0013250252907663	0.0651824827006486	delta_proportion		0.032527881040892194	2151	0.1074655310338337	True	False	False
A_fisher_reads	RS_vs_SPC	86833	ENSMUSG00000031631	0.0004917565830702	0.0016043558522667	0.0185516028761982	delta_proportion		0.03578066914498141	2151	0.11673443308550185	True	False	False
A_fisher_reads	RS_vs_SPC	103265	ENSMUSG00000026592	0.0006308337788024	0.0019837062200897	-0.10257868790292	delta_proportion		0.03763940520446097	2151	0.11836005732969052	True	False	True
A_fisher_reads	RS_vs_SPC	137276	ENSMUSG00000046173	0.0006244663039351	0.0019837062200897	-0.0514649185370163	delta_proportion		0.03763940520446097	2151	0.11836005732969052	True	False	False
A_fisher_reads	RS_vs_SPC	103270	ENSMUSG00000026592	0.0006308337788024	0.0019837062200897	0.1025786879029199	delta_proportion		0.03763940520446097	2151	0.11836005732969052	True	False	True
A_fisher_reads	RS_vs_SPC	14712	ENSMUSG00000069808	0.000787183079786	0.0024171151038135	0.0166413839760549	delta_proportion		0.041356877323420076	2151	0.12400797794578337	True	False	False
A_fisher_reads	RS_vs_SPC	14713	ENSMUSG00000069808	0.000787183079786	0.0024171151038135	-0.0166413839760549	delta_proportion		0.041356877323420076	2151	0.12400797794578337	True	False	False
A_fisher_reads	RS_vs_SPC	21537	ENSMUSG00000043319	0.0008253822515977	0.0024766234577678	-0.0128407414369762	delta_proportion		0.041356877323420076	2151	0.12400797794578337	True	False	False
A_fisher_reads	RS_vs_SPC	128405	ENSMUSG00000034913	0.0008255411525892	0.0024766234577678	0.0656303811858154	delta_proportion		0.041356877323420076	2151	0.12400797794578337	True	False	False
A_fisher_reads	RS_vs_SPC	179141	ENSMUSG00000094445	0.0009361048758938	0.0027452064338009	-0.0767173549900157	delta_proportion		0.04228624535315985	2151	0.12400797794578337	True	False	False
A_fisher_reads	RS_vs_SPC	179142	ENSMUSG00000094445	0.0009361048758938	0.0027452064338009	0.0767173549900157	delta_proportion		0.04228624535315985	2151	0.12400797794578337	True	False	False
A_fisher_reads	RS_vs_SPC	133816	ENSMUSG00000038015	0.0011245347272126	0.0032611507089168	-0.0139424184061656	delta_proportion		0.04414498141263941	2151	0.12802044609665428	True	False	False
A_fisher_reads	RS_vs_SPC	132219	ENSMUSG00000063480	0.0014411785456522	0.004133490114453	-0.0637352122477383	delta_proportion		0.04925650557620818	2151	0.13973856473250362	True	False	False
A_fisher_reads	RS_vs_SPC	176110	ENSMUSG00000030206	0.0014845672750207	0.0042116528128306	0.0363586734775285	delta_proportion		0.04925650557620818	2151	0.13973856473250362	True	False	False
A_fisher_reads	RS_vs_SPC	156830	ENSMUSG00000105734	0.0016732583431477	0.0046959185759306	-0.0681131886212528	delta_proportion		0.05065055762081784	2151	0.142148339129392	True	False	False
A_fisher_reads	RS_vs_SPC	120861	ENSMUSG00000059395	0.0019009030421549	0.0052224809894995	-0.0324525797155204	delta_proportion		0.05204460966542751	2151	0.14298571708080612	True	False	False
A_fisher_reads	RS_vs_SPC	120860	ENSMUSG00000059395	0.0019009030421549	0.0052224809894995	0.0324525797155204	delta_proportion		0.05204460966542751	2151	0.14298571708080612	True	False	False
A_fisher_reads	RS_vs_SPC	156647	ENSMUSG00000027927	0.0023255846316294	0.0062575009160337	-0.0769485829314285	delta_proportion		0.05715613382899628	2151	0.15379124669451577	True	False	False
A_fisher_reads	RS_vs_SPC	156648	ENSMUSG00000027927	0.0023255846316294	0.0062575009160337	0.0769485829314285	delta_proportion		0.05715613382899628	2151	0.15379124669451577	True	False	False
A_fisher_reads	RS_vs_SPC	137277	ENSMUSG00000046173	0.0027663206138516	0.0073674457164823	-0.0452054906032186	delta_proportion		0.0645910780669145	2151	0.17202317730066005	True	False	False
A_fisher_reads	RS_vs_SPC	128404	ENSMUSG00000034913	0.0039353166218096	0.0103749256393164	-0.0543889491128688	delta_proportion		0.07713754646840149	2151	0.2033626225076039	True	False	False
A_fisher_reads	RS_vs_SPC	141127	ENSMUSG00000036438	0.0059294789210934	0.0154759399840538	0.0304471898882437	delta_proportion		0.09526022304832714	2151	0.24374255603277153	True	False	False
A_fisher_reads	RS_vs_SPC	156662	ENSMUSG00000074435	0.0061241797533711	0.0157274473744213	0.0105259055785813	delta_proportion		0.09618959107806692	2151	0.24374255603277153	True	False	False
A_fisher_reads	RS_vs_SPC	182133	ENSMUSG00000030976	0.0061463587440267	0.0157274473744213	-0.0498224991725647	delta_proportion		0.09618959107806692	2151	0.24374255603277153	True	False	False
A_fisher_reads	RS_vs_SPC	163024	ENSMUSG00000048686	0.0063475254557504	0.0160845062519502	0.0300879229448645	delta_proportion		0.09618959107806692	2151	0.24374255603277153	True	False	False
A_fisher_reads	RS_vs_SPC	163023	ENSMUSG00000048686	0.009216058912768	0.0231287632330045	0.0230494855352574	delta_proportion		0.11524163568773234	2151	0.28921218187017445	True	False	False
A_fisher_reads	RS_vs_SPC	171545	ENSMUSG00000095040	0.0128821102038457	0.0317191581434315	-0.0664152676274788	delta_proportion		0.12871747211895912	2151	0.31693641719856913	True	False	False
A_fisher_reads	RS_vs_SPC	171546	ENSMUSG00000095040	0.0128821102038457	0.0317191581434315	0.0664152676274788	delta_proportion		0.12871747211895912	2151	0.31693641719856913	True	False	False
A_fisher_reads	RS_vs_SPC	60473	ENSMUSG00000037894	0.0146309450565529	0.0353581172200029	0.013937780079519	delta_proportion		0.13475836431226765	2151	0.32566604708798014	True	False	False
A_fisher_reads	RS_vs_SPC	60474	ENSMUSG00000037894	0.0146309450565529	0.0353581172200029	-0.013937780079519	delta_proportion		0.13475836431226765	2151	0.32566604708798014	True	False	False
A_fisher_reads	RS_vs_SPC	115836	ENSMUSG00000020743	0.0217153278955979	0.0515245507341005	0.0290062503406115	delta_proportion		0.1533457249070632	2151	0.3616818242166755	False	False	False
A_fisher_reads	RS_vs_SPC	115835	ENSMUSG00000020743	0.0217153278955979	0.0515245507341005	-0.0290062503406116	delta_proportion		0.1533457249070632	2151	0.3616818242166755	False	False	False
A_fisher_reads	RS_vs_SPC	9991	ENSMUSG00000047025	0.0225800855241931	0.0526196635876285	-0.0523008475465521	delta_proportion		0.15520446096654275	2151	0.3616818242166755	False	False	False
A_fisher_reads	RS_vs_SPC	9990	ENSMUSG00000047025	0.0225800855241931	0.0526196635876285	0.0523008475465521	delta_proportion		0.15520446096654275	2151	0.3616818242166755	False	False	False
A_fisher_reads	RS_vs_SPC	60540	ENSMUSG00000028156	0.026023736182043	0.0601079216240109	-0.0519153760510752	delta_proportion		0.16589219330855018	2151	0.38316692436753624	False	False	False
A_fisher_reads	RS_vs_SPC	141128	ENSMUSG00000036438	0.0287300537877282	0.0657767020929567	0.0265034365533504	delta_proportion		0.1770446096654275	2151	0.4053389747603208	False	False	False
A_fisher_reads	RS_vs_SPC	138692	ENSMUSG00000024033	0.0298269759418277	0.0676942671375395	-0.0116628758873538	delta_proportion		0.18029739776951673	2151	0.4091967027638597	False	False	False
A_fisher_reads	RS_vs_SPC	157401	ENSMUSG00000055891	0.0347490599296129	0.0781853848416291	0.0362667681476548	delta_proportion		0.19098513011152415	2151	0.42971654275092935	False	False	False
A_fisher_reads	RS_vs_SPC	21539	ENSMUSG00000043319	0.0365553212034705	0.0811868444352918	-0.0081829065093079	delta_proportion		0.19516728624535315	2151	0.43009434256974166	False	False	False
A_fisher_reads	RS_vs_SPC	41549	ENSMUSG00000021545	0.0370162240911867	0.0811868444352918	0.0663721197471915	delta_proportion		0.19609665427509293	2151	0.43009434256974166	False	False	False
A_fisher_reads	RS_vs_SPC	41548	ENSMUSG00000021545	0.0370162240911867	0.0811868444352918	-0.0663721197471914	delta_proportion		0.19609665427509293	2151	0.43009434256974166	False	False	False
A_fisher_reads	RS_vs_SPC	73863	ENSMUSG00000047843	0.0405042436947329	0.087368657886986	0.0773042082285863	delta_proportion		0.20864312267657992	2151	0.45004838858336665	False	False	False
A_fisher_reads	RS_vs_SPC	73864	ENSMUSG00000047843	0.0405042436947329	0.087368657886986	-0.0773042082285864	delta_proportion		0.20864312267657992	2151	0.45004838858336665	False	False	False
A_fisher_reads	RS_vs_SPC	43086	ENSMUSG00000024233	0.0459479772653245	0.0961017657209133	-0.0976004222443351	delta_proportion		0.22026022304832713	2151	0.45990334572490704	False	False	False
A_fisher_reads	RS_vs_SPC	133040	ENSMUSG00000048077	0.0460058532607997	0.0961017657209133	0.049236974041355	delta_proportion		0.22026022304832713	2151	0.45990334572490704	False	False	False
A_fisher_reads	RS_vs_SPC	133807	ENSMUSG00000043050	0.0460257498663378	0.0961017657209133	-0.0069651344318782	delta_proportion		0.22026022304832713	2151	0.45990334572490704	False	False	False
A_fisher_reads	RS_vs_SPC	43085	ENSMUSG00000024233	0.0459479772653245	0.0961017657209133	0.0976004222443351	delta_proportion		0.22026022304832713	2151	0.45990334572490704	False	False	False
A_fisher_reads	RS_vs_SPC	77093	ENSMUSG00000048206	0.0585718544185579	0.1203720787656978	-0.0433432094993706	delta_proportion		0.23884758364312267	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	77092	ENSMUSG00000048206	0.0585718544185579	0.1203720787656978	0.0433432094993705	delta_proportion		0.23884758364312267	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	133811	ENSMUSG00000043050	0.0631651539816753	0.1287976967907599	0.0080410494422878	delta_proportion		0.24442379182156135	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	21549	ENSMUSG00000021203	0.0643575733141952	0.1292102048846535	-0.0662413745195201	delta_proportion		0.245817843866171	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	21550	ENSMUSG00000021203	0.0643575733141952	0.1292102048846535	0.0662413745195202	delta_proportion		0.245817843866171	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	70431	ENSMUSG00000036323	0.065884391291175	0.1307942588323057	-0.0572974333846783	delta_proportion		0.24814126394052044	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	113256	ENSMUSG00000037278	0.0661488205588672	0.1307942588323057	0.0071088392785384	delta_proportion		0.24814126394052044	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	78596	ENSMUSG00000030161	0.0701910599370744	0.1377433582223791	0.0282585303203859	delta_proportion		0.25185873605947956	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	16466	ENSMUSG00000035530	0.0742553180816526	0.1404394059370387	-0.0115515492247005	delta_proportion		0.2555762081784387	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	133041	ENSMUSG00000048077	0.0739474170242119	0.1404394059370387	0.031301923435663	delta_proportion		0.25464684014869887	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	144968	ENSMUSG00000024654	0.073701034919719	0.1404394059370387	0.0113387614245096	delta_proportion		0.25464684014869887	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	144966	ENSMUSG00000024654	0.073701034919719	0.1404394059370387	-0.0113387614245097	delta_proportion		0.25464684014869887	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	75186	ENSMUSG00000029766	0.0739805484908599	0.1404394059370387	-0.042554884501842	delta_proportion		0.2555762081784387	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	176109	ENSMUSG00000030206	0.0775556445474164	0.1456260663804006	0.0183812920122814	delta_proportion		0.258364312267658	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	28622	ENSMUSG00000072145	0.0798375614448239	0.1477844222489294	-0.037212188675074	delta_proportion		0.2606877323420074	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	28623	ENSMUSG00000072145	0.0798375614448239	0.1477844222489294	0.037212188675074	delta_proportion		0.2606877323420074	2151	0.48254963220754565	False	False	False
A_fisher_reads	RS_vs_SPC	115882	ENSMUSG00000016559	0.0827349468575278	0.1499570911792692	-0.0132509978161006	delta_proportion		0.2662639405204461	2151	0.48260339219330856	False	False	False
A_fisher_reads	RS_vs_SPC	115883	ENSMUSG00000016559	0.0827349468575278	0.1499570911792692	0.0132509978161005	delta_proportion		0.2662639405204461	2151	0.48260339219330856	False	False	False
A_fisher_reads	RS_vs_SPC	78595	ENSMUSG00000030161	0.0819691971373594	0.1499570911792692	-0.0324100107605262	delta_proportion		0.2648698884758364	2151	0.48260339219330856	False	False	False
A_fisher_reads	RS_vs_SPC	107177	ENSMUSG00000001666	0.0899698398589983	0.161945711746197	-0.0159893512514887	delta_proportion		0.27276951672862454	2151	0.49098513011152417	False	False	False
A_fisher_reads	RS_vs_SPC	110830	ENSMUSG00000044056	0.1100842445812205	0.1946493832174961	-0.0581905116108456	delta_proportion		0.2992565055762082	2151	0.5285623681302121	False	False	False
A_fisher_reads	RS_vs_SPC	110832	ENSMUSG00000044056	0.1100842445812205	0.1946493832174961	0.0581905116108456	delta_proportion		0.2992565055762082	2151	0.5285623681302121	False	False	False
A_fisher_reads	RS_vs_SPC	170276	ENSMUSG00000029433	0.1103758954643273	0.1946493832174961	-0.0177133636877413	delta_proportion		0.2997211895910781	2151	0.5285623681302121	False	False	False
A_fisher_reads	RS_vs_SPC	133813	ENSMUSG00000050058	0.1144072735345181	0.2004046871980486	-0.0144685647702693	delta_proportion		0.3034386617100372	2151	0.5312174721189592	False	False	False
A_fisher_reads	RS_vs_SPC	182135	ENSMUSG00000030976	0.1169473359359732	0.2034883645285934	0.0412838186743046	delta_proportion		0.30529739776951675	2151	0.5312174721189592	False	False	False
A_fisher_reads	RS_vs_SPC	107178	ENSMUSG00000001666	0.1218888556515282	0.2106820617552904	0.0130752753101371	delta_proportion		0.30808550185873607	2151	0.5325186489081464	False	False	False
A_fisher_reads	RS_vs_SPC	156831	ENSMUSG00000105734	0.1279281339930033	0.2196660721853544	0.0414496958591025	delta_proportion		0.31273234200743494	2151	0.5334845834244478	False	False	False
A_fisher_reads	RS_vs_SPC	156663	ENSMUSG00000074435	0.1299800774623787	0.2217307203769989	0.0093528658450012	delta_proportion		0.31273234200743494	2151	0.5334845834244478	False	False	False
A_fisher_reads	RS_vs_SPC	70433	ENSMUSG00000036323	0.1377210597744249	0.2319044942008058	0.0329049775715558	delta_proportion		0.32760223048327136	2151	0.5516398848782827	False	False	False
A_fisher_reads	RS_vs_SPC	22888	ENSMUSG00000085861	0.137202684261581	0.2319044942008058	-0.0361468291173548	delta_proportion		0.32760223048327136	2151	0.5516398848782827	False	False	False
A_fisher_reads	RS_vs_SPC	191636	ENSMUSG00000118396	0.1405115782043451	0.2350866789188082	-0.0348143069656379	delta_proportion		0.3308550185873606	2151	0.5535458964826995	False	False	False
A_fisher_reads	RS_vs_SPC	69324	ENSMUSG00000067367	0.1420278628286964	0.2361100140018456	0.006232698664698	delta_proportion		0.3336431226765799	2151	0.5546551275069259	False	False	False
A_fisher_reads	RS_vs_SPC	60538	ENSMUSG00000028156	0.1498031439000987	0.2474596237843402	0.0330557612372764	delta_proportion		0.34154275092936803	2151	0.5641940379276269	False	False	False
A_fisher_reads	RS_vs_SPC	40812	ENSMUSG00000002308	0.1687595545872766	0.2752890234204951	-0.0213999088841975	delta_proportion		0.35223048327137546	2151	0.5745759758364313	False	False	False
A_fisher_reads	RS_vs_SPC	40813	ENSMUSG00000002308	0.1687595545872766	0.2752890234204951	0.0213999088841974	delta_proportion		0.35223048327137546	2151	0.5745759758364313	False	False	False
A_fisher_reads	RS_vs_SPC	123573	ENSMUSG00000046957	0.1726572533789442	0.2781700193327435	0.0206043565584537	delta_proportion		0.35734200743494426	2151	0.575717678645188	False	False	False
A_fisher_reads	RS_vs_SPC	123572	ENSMUSG00000046957	0.1726572533789442	0.2781700193327435	-0.0206043565584537	delta_proportion		0.35734200743494426	2151	0.575717678645188	False	False	False
A_fisher_reads	RS_vs_SPC	24860	ENSMUSG00000021534	0.2143666532303645	0.3411566859336899	-0.0250179737812246	delta_proportion		0.40148698884758366	2151	0.638951854202557	False	False	False
A_fisher_reads	RS_vs_SPC	24859	ENSMUSG00000021534	0.2143666532303645	0.3411566859336899	0.0250179737812246	delta_proportion		0.40148698884758366	2151	0.638951854202557	False	False	False
A_fisher_reads	RS_vs_SPC	51118	ENSMUSG00000027088	0.2285328147151787	0.3593196665100099	0.0116672171077327	delta_proportion		0.41821561338289964	2151	0.651171667551779	False	False	False
A_fisher_reads	RS_vs_SPC	51119	ENSMUSG00000027088	0.2285328147151787	0.3593196665100099	-0.0116672171077326	delta_proportion		0.41821561338289964	2151	0.651171667551779	False	False	False
A_fisher_reads	RS_vs_SPC	113254	ENSMUSG00000037278	0.2314366941476617	0.3603175474996632	-0.0058153375209282	delta_proportion		0.41821561338289964	2151	0.651171667551779	False	False	False
A_fisher_reads	RS_vs_SPC	75185	ENSMUSG00000029766	0.2319285363216223	0.3603175474996632	0.0319519705903416	delta_proportion		0.4191449814126394	2151	0.651171667551779	False	False	False
A_fisher_reads	RS_vs_SPC	108806	ENSMUSG00000074748	0.2458726429440996	0.3774868224024117	0.0073713461456874	delta_proportion		0.42797397769516726	2151	0.6570659304614039	False	False	False
A_fisher_reads	RS_vs_SPC	108800	ENSMUSG00000074748	0.2458726429440996	0.3774868224024117	-0.0073713461456875	delta_proportion		0.42797397769516726	2151	0.6570659304614039	False	False	False
A_fisher_reads	RS_vs_SPC	16467	ENSMUSG00000035530	0.2543587906896251	0.3882318384210067	0.0069316624172771	delta_proportion		0.43447955390334575	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	156832	ENSMUSG00000105734	0.2645986770554026	0.4015131087875586	0.0266634927621502	delta_proportion		0.44052044609665425	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	184889	ENSMUSG00000090137	0.2690219487924703	0.4035329231887055	0.0074377599907635	delta_proportion		0.4437732342007435	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	184890	ENSMUSG00000090137	0.2690219487924703	0.4035329231887055	-0.0074377599907634	delta_proportion		0.4437732342007435	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	22887	ENSMUSG00000085861	0.2719734959770437	0.4056290425714766	0.0257141727135887	delta_proportion		0.4493494423791822	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	16465	ENSMUSG00000035530	0.2830485769119929	0.4157267182779794	0.0046198868074234	delta_proportion		0.45771375464684017	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	148139	ENSMUSG00000026853	0.2867080815710203	0.4157267182779794	0.0135840843074465	delta_proportion		0.46096654275092935	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	123854	ENSMUSG00000045022	0.2847277277670069	0.4157267182779794	0.024197923060334	delta_proportion		0.4600371747211896	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	132218	ENSMUSG00000063480	0.2828650853632899	0.4157267182779794	-0.0188197785240991	delta_proportion		0.45771375464684017	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	148140	ENSMUSG00000026853	0.2867080815710203	0.4157267182779794	-0.0135840843074465	delta_proportion		0.46096654275092935	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	49197	ENSMUSG00000037708	0.2976004365253104	0.418488616103844	0.0203680659050389	delta_proportion		0.47072490706319703	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	107398	ENSMUSG00000078442	0.2977440180455347	0.418488616103844	0.0197925018486147	delta_proportion		0.47072490706319703	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	163022	ENSMUSG00000048686	0.2915595714689032	0.418488616103844	-0.0104393235887437	delta_proportion		0.4646840148698885	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	49198	ENSMUSG00000037708	0.2976004365253104	0.418488616103844	-0.0203680659050389	delta_proportion		0.47072490706319703	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	193510	ENSMUSG00000079579	0.2982332666487164	0.418488616103844	-0.0359944669499061	delta_proportion		0.4716542750929368	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	107397	ENSMUSG00000078442	0.2977440180455347	0.418488616103844	-0.0197925018486146	delta_proportion		0.47072490706319703	2151	0.6582982128302487	False	False	False
A_fisher_reads	RS_vs_SPC	170277	ENSMUSG00000029433	0.3001065062536633	0.4188652306535088	-0.0111113867250909	delta_proportion		0.4716542750929368	2151	0.6582982128302487	False	False	False
